Time,Speed,Distance,acceleration,force,torque,rpm
1151.501,260.908,151568.7,-0.2399464,1.451324,22.79499,2491.487
1151.601,260.929,151594.8,-0.2399508,1.451456,22.7954,2491.688
1151.701,260.9572,151620.9,-0.2399554,1.451594,22.79584,2491.958
1151.801,260.9812,151647,-0.2399596,1.451723,22.79624,2492.187
1151.901,261.0017,151673.1,-0.2399642,1.451861,22.79667,2492.383
1152.001,261.0275,151699.2,-0.2399686,1.451992,22.79709,2492.629
1152.102,261.0515,151725.3,-0.2399724,1.452125,22.79751,2492.858
1152.202,261.0759,151751.4,-0.2399775,1.452258,22.79793,2493.091
1152.302,261.1006,151777.5,-0.2399821,1.452399,22.79837,2493.327
1152.402,261.1247,151803.5,-0.2399859,1.452531,22.79879,2493.557
1152.502,261.1478,151829.6,-0.2399907,1.452659,22.79919,2493.778
1152.602,261.172,151855.7,-0.2399951,1.452793,22.79961,2494.009
1152.702,261.1956,151881.8,-0.2399995,1.452932,22.80005,2494.234
1152.802,261.2211,151907.9,-0.2400038,1.453068,22.80048,2494.477
1152.902,261.2446,151934,-0.2400083,1.453194,22.80087,2494.702
1153.002,261.2695,151960.1,-0.2400127,1.453312,22.80124,2494.94
1153.103,261.2921,151986.2,-0.2400171,1.453461,22.80171,2495.156
1153.203,261.3159,152012.3,-0.2400217,1.453595,22.80214,2495.383
1153.303,261.3406,152038.4,-0.240026,1.453728,22.80255,2495.619
1153.403,261.3636,152064.6,-0.2400304,1.45386,22.80297,2495.838
1153.503,261.3882,152090.8,-0.2400349,1.453992,22.80338,2496.073
1153.603,261.4102,152116.9,-0.2400393,1.45413,22.80382,2496.283
1153.703,261.4361,152143.1,-0.2400437,1.454261,22.80423,2496.531
1153.803,261.4602,152169.3,-0.2400475,1.454399,22.80466,2496.761
1153.903,261.4839,152195.5,-0.2400526,1.454529,22.80507,2496.987
1154.003,261.5085,152221.6,-0.2400569,1.454669,22.80551,2497.222
1154.104,261.532,152247.8,-0.2400606,1.45476,22.8058,2497.447
1154.204,261.5566,152274,-0.2400659,1.454931,22.80634,2497.682
1154.304,261.58,152300.1,-0.2400704,1.455066,22.80676,2497.905
1154.404,261.6054,152326.3,-0.2400746,1.455198,22.80717,2498.148
1154.504,261.6284,152352.5,-0.2400792,1.455333,22.8076,2498.368
1154.604,261.6517,152378.7,-0.2400836,1.455466,22.80802,2498.59
1154.704,261.6765,152404.8,-0.240087,1.455574,22.80836,2498.826
1154.804,261.7007,152431,-0.2400925,1.455737,22.80887,2499.057
1154.904,261.7242,152457.2,-0.2400969,1.455867,22.80928,2499.282
1155.004,261.7482,152483.3,-0.2401012,1.455987,22.80965,2499.511
1155.104,261.7723,152509.5,-0.2401056,1.456135,22.81012,2499.741
1155.205,261.7959,152535.7,-0.24011,1.456265,22.81053,2499.966
1155.305,261.8208,152561.9,-0.2401143,1.456399,22.81095,2500.205
1155.405,261.845,152588,-0.2401187,1.456539,22.81139,2500.436
1155.505,261.8691,152614.2,-0.2401234,1.456674,22.81181,2500.666
1155.605,261.8894,152640.4,-0.2401276,1.456799,22.8122,2500.859
1155.705,261.9159,152666.5,-0.2401322,1.456934,22.81263,2501.112
1155.805,261.94,152692.7,-0.2401365,1.457067,22.81304,2501.343
1155.905,261.9632,152718.9,-0.2401411,1.457207,22.81348,2501.564
1156.005,261.9883,152745.1,-0.2401453,1.457336,22.81389,2501.804
1156.105,262.0136,152771.2,-0.2401491,1.457468,22.8143,2502.046
1156.206,262.0366,152797.4,-0.2401542,1.457605,22.81473,2502.265
1156.306,262.0615,152823.6,-0.2401585,1.457741,22.81516,2502.502
1156.406,262.0853,152849.8,-0.2401629,1.457868,22.81556,2502.73
1156.506,262.1079,152875.9,-0.2401672,1.457998,22.81596,2502.946
1156.606,262.1334,152902.2,-0.2401718,1.458137,22.8164,2503.189
1156.706,262.1572,152928.4,-0.2401762,1.458259,22.81678,2503.417
1156.806,262.1814,152954.7,-0.2401804,1.458409,22.81725,2503.648
1156.906,262.2041,152980.9,-0.240185,1.458537,22.81765,2503.865
1157.006,262.2249,153007.2,-0.2401885,1.458646,22.818,2504.063
1157.106,262.252,153033.4,-0.2401939,1.458804,22.81849,2504.322
1157.207,262.2778,153059.7,-0.2401984,1.458937,22.81891,2504.568
1157.307,262.3008,153085.9,-0.2402028,1.459072,22.81933,2504.788
1157.407,262.3241,153112.2,-0.2402073,1.459199,22.81973,2505.01
1157.507,262.3496,153138.4,-0.2402115,1.459341,22.82018,2505.254
1157.607,262.3731,153164.7,-0.2402157,1.459478,22.8206,2505.478
1157.707,262.3969,153190.9,-0.2402205,1.45961,22.82102,2505.705
1157.807,262.4207,153217.2,-0.2402246,1.459724,22.82137,2505.933
1157.907,262.4447,153243.4,-0.240229,1.459871,22.82183,2506.162
1158.007,262.4688,153269.7,-0.2402335,1.460009,22.82227,2506.392
1158.107,262.49,153295.9,-0.2402379,1.46014,22.82268,2506.594
1158.208,262.5163,153322.2,-0.2402424,1.460274,22.8231,2506.846
1158.308,262.5418,153348.4,-0.2402468,1.460405,22.82351,2507.089
1158.408,262.5642,153374.7,-0.2402511,1.46054,22.82393,2507.304
1158.508,262.5883,153400.9,-0.2402556,1.460676,22.82436,2507.533
1158.608,262.6129,153427.2,-0.2402595,1.460812,22.82478,2507.769
1158.708,262.6351,153453.4,-0.2402643,1.460945,22.8252,2507.981
1158.808,262.6619,153479.7,-0.2402689,1.461082,22.82563,2508.237
1158.908,262.6841,153505.9,-0.2402724,1.461187,22.82595,2508.449
1159.008,262.71,153532.2,-0.2402772,1.461351,22.82647,2508.696
1159.108,262.7343,153558.4,-0.2402819,1.461475,22.82686,2508.927
1159.208,262.7579,153584.7,-0.2402864,1.4616,22.82725,2509.153
1159.309,262.7822,153610.9,-0.2402908,1.461735,22.82767,2509.385
1159.409,262.8057,153637.2,-0.2402941,1.461879,22.82812,2509.61
1159.509,262.8287,153663.4,-0.2402995,1.462018,22.82856,2509.83
1159.609,262.8521,153689.7,-0.2403038,1.462153,22.82898,2510.053
1159.709,262.8783,153715.9,-0.2403082,1.462286,22.82939,2510.302
1159.809,262.9015,153742.2,-0.2403127,1.46241,22.82978,2510.524
1159.909,262.9255,153768.5,-0.2403173,1.46255,22.83022,2510.753
1160.009,262.9496,153794.8,-0.2403215,1.462669,22.83059,2510.983
1160.109,262.9739,153821.2,-0.2403261,1.462819,22.83106,2511.216
1160.209,262.997,153847.5,-0.2403299,1.462939,22.83144,2511.436
1160.31,263.0224,153873.8,-0.2403348,1.463083,22.83188,2511.679
1160.41,263.0445,153900.2,-0.2403392,1.46321,22.83228,2511.89
1160.51,263.0676,153926.5,-0.2403437,1.463346,22.8327,2512.111
1160.61,263.0906,153952.8,-0.240348,1.463474,22.83311,2512.33
1160.71,263.1174,153979.1,-0.2403523,1.463624,22.83357,2512.586
1160.81,263.1429,154005.5,-0.240356,1.46375,22.83397,2512.829
1160.91,263.1645,154031.8,-0.240361,1.463887,22.8344,2513.035
1161.01,263.1904,154058.1,-0.2403653,1.464021,22.83481,2513.283
1161.11,263.2142,154084.5,-0.2403694,1.464157,22.83524,2513.51
1161.21,263.2375,154110.8,-0.2403743,1.464285,22.83564,2513.732
1161.311,263.2612,154137.1,-0.2403786,1.464415,22.83604,2513.959
1161.411,263.287,154163.4,-0.2403826,1.464549,22.83646,2514.206
1161.511,263.3108,154189.8,-0.2403873,1.464692,22.83691,2514.433
1161.611,263.3342,154216.1,-0.240392,1.464823,22.83732,2514.656
1161.711,263.3588,154242.4,-0.2403961,1.46496,22.83775,2514.891
1161.811,263.3827,154268.8,-0.2404008,1.465091,22.83815,2515.119
1161.911,263.406,154295.1,-0.2404051,1.465223,22.83857,2515.342
1162.011,263.4305,154321.4,-0.2404095,1.465348,22.83896,2515.576
1162.111,263.4543,154347.7,-0.2404138,1.465489,22.8394,2515.804
1162.211,263.4772,154374.1,-0.2404185,1.465617,22.8398,2516.022
1162.312,263.5032,154400.4,-0.2404228,1.465752,22.84022,2516.27
1162.412,263.5234,154426.7,-0.240427,1.465889,22.84065,2516.463
1162.512,263.5501,154453,-0.2404315,1.466025,22.84107,2516.719
1162.612,263.5755,154479.4,-0.2404358,1.466158,22.84148,2516.961
1162.712,263.5983,154505.7,-0.2404402,1.466293,22.84191,2517.178
1162.812,263.6217,154532,-0.2404446,1.466423,22.84231,2517.402
1162.912,263.6445,154558.4,-0.240449,1.466561,22.84274,2517.62
1163.012,263.6714,154584.7,-0.2404535,1.466696,22.84316,2517.876
1163.112,263.6948,154611.1,-0.2404571,1.466831,22.84358,2518.1
1163.212,263.7181,154637.5,-0.240462,1.466958,22.84398,2518.322
1163.313,263.7437,154663.9,-0.2404667,1.4671,22.84442,2518.566
1163.413,263.7674,154690.3,-0.2404707,1.467232,22.84483,2518.793
1163.513,263.7913,154716.7,-0.2404754,1.467364,22.84524,2519.021
1163.613,263.8154,154743.1,-0.2404799,1.467499,22.84566,2519.252
1163.713,263.8396,154769.5,-0.2404834,1.467609,22.84601,2519.482
1163.813,263.864,154795.9,-0.2404884,1.467764,22.84649,2519.715
1163.913,263.8866,154822.3,-0.240493,1.467889,22.84688,2519.931
1164.013,263.9123,154848.7,-0.2404974,1.468023,22.8473,2520.177
1164.113,263.9347,154875.1,-0.2405016,1.468164,22.84774,2520.39
1164.213,263.9591,154901.5,-0.2405061,1.468297,22.84815,2520.624
1164.313,263.979,154928,-0.2405094,1.468405,22.84849,2520.813
1164.414,264.0081,154954.4,-0.2405147,1.468573,22.84901,2521.092
1164.514,264.0319,154980.8,-0.2405194,1.468704,22.84942,2521.319
1164.614,264.0532,155007.2,-0.2405236,1.468835,22.84982,2521.522
1164.714,264.079,155033.6,-0.240528,1.468966,22.85023,2521.769
1164.814,264.103,155060,-0.2405316,1.4691,22.85065,2521.998
1164.914,264.1274,155086.4,-0.2405367,1.469235,22.85107,2522.231
1165.014,264.1507,155112.8,-0.2405408,1.469364,22.85147,2522.453
1165.114,264.1754,155139.2,-0.2405451,1.469503,22.85191,2522.689
1165.214,264.2005,155165.6,-0.2405497,1.469643,22.85234,2522.929
1165.314,264.2231,155192,-0.2405543,1.469769,22.85273,2523.145
1165.415,264.2477,155218.4,-0.2405586,1.469909,22.85317,2523.38
1165.515,264.2713,155244.8,-0.240563,1.470036,22.85356,2523.605
1165.615,264.2957,155271.2,-0.2405675,1.470172,22.85398,2523.838
1165.715,264.3208,155297.6,-0.240572,1.470298,22.85438,2524.078
1165.815,264.3433,155324,-0.2405762,1.470437,22.85481,2524.292
1165.915,264.3689,155350.5,-0.2405804,1.470579,22.85525,2524.537
1166.015,264.3902,155376.9,-0.2405851,1.470704,22.85564,2524.74
1166.115,264.4157,155403.3,-0.2405894,1.470841,22.85607,2524.984
1166.215,264.4394,155429.7,-0.2405932,1.470973,22.85648,2525.21
1166.315,264.4644,155456.1,-0.2405981,1.471108,22.8569,2525.449
1166.416,264.4896,155482.6,-0.2406026,1.471233,22.85728,2525.689
1166.516,264.513,155509.1,-0.2406067,1.471382,22.85775,2525.913
1166.616,264.5366,155535.6,-0.2406113,1.471512,22.85815,2526.138
1166.716,264.561,155562,-0.2406157,1.471647,22.85857,2526.371
1166.816,264.5858,155588.5,-0.2406192,1.471756,22.85891,2526.608
1166.916,264.6088,155615,-0.2406244,1.471913,22.8594,2526.828
1167.016,264.6331,155641.5,-0.2406288,1.472049,22.85982,2527.06
1167.116,264.6537,155668,-0.240633,1.472175,22.86021,2527.257
1167.216,264.6799,155694.5,-0.2406374,1.47231,22.86063,2527.507
1167.316,264.7049,155721,-0.240641,1.472449,22.86106,2527.746
1167.417,264.7279,155747.4,-0.2406462,1.472576,22.86146,2527.965
1167.517,264.7536,155773.9,-0.2406508,1.472719,22.8619,2528.21
1167.617,264.7781,155800.4,-0.2406547,1.472853,22.86232,2528.444
1167.717,264.8012,155826.9,-0.2406593,1.472981,22.86271,2528.665
1167.817,264.8249,155853.4,-0.2406637,1.473115,22.86313,2528.891
1167.917,264.8498,155879.9,-0.2406681,1.473256,22.86357,2529.129
1168.017,264.8744,155906.3,-0.2406726,1.47339,22.86398,2529.364
1168.117,264.8975,155932.8,-0.240677,1.47351,22.86436,2529.585
1168.217,264.9221,155959.3,-0.2406812,1.47364,22.86476,2529.82
1168.317,264.945,155985.8,-0.2406857,1.47378,22.86519,2530.038
1168.417,264.9709,156012.3,-0.2406899,1.473915,22.86561,2530.285
1168.518,264.9938,156038.8,-0.2406944,1.474041,22.866,2530.504
1168.618,265.0181,156065.3,-0.2406988,1.474189,22.86646,2530.736
1168.718,265.0422,156091.7,-0.2407031,1.474322,22.86687,2530.967
1168.818,265.062,156118.2,-0.2407067,1.474433,22.86722,2531.155
1168.918,265.091,156144.7,-0.2407115,1.474593,22.86772,2531.433
1169.018,265.1139,156171.2,-0.2407153,1.474723,22.86812,2531.651
1169.118,265.136,156197.7,-0.2407207,1.474859,22.86854,2531.862
1169.218,265.1622,156224.2,-0.2407251,1.474983,22.86892,2532.112
1169.318,265.1859,156250.6,-0.2407285,1.475119,22.86935,2532.338
1169.418,265.2095,156277.1,-0.2407333,1.475253,22.86976,2532.564
1169.519,265.2351,156303.6,-0.2407382,1.475397,22.87021,2532.808
1169.619,265.259,156330.2,-0.2407421,1.475532,22.87063,2533.037
1169.719,265.2829,156356.7,-0.2407467,1.475656,22.87101,2533.265
1169.819,265.3064,156383.3,-0.2407512,1.475793,22.87144,2533.49
1169.919,265.3309,156409.9,-0.2407556,1.475935,22.87188,2533.723
1170.019,265.3561,156436.4,-0.2407598,1.476066,22.87228,2533.964
1170.119,265.3792,156463,-0.2407642,1.476196,22.87268,2534.185
1170.219,265.4039,156489.5,-0.2407687,1.476321,22.87307,2534.421
1170.319,265.4264,156516.1,-0.240773,1.476462,22.87351,2534.635
1170.419,265.4513,156542.7,-0.2407773,1.476598,22.87393,2534.873
1170.52,265.4723,156569.2,-0.2407817,1.476729,22.87433,2535.073
1170.62,265.4995,156595.8,-0.2407863,1.476869,22.87477,2535.334
1170.72,265.5235,156622.4,-0.2407905,1.477,22.87518,2535.562
1170.82,265.5483,156648.9,-0.2407948,1.477125,22.87556,2535.8
1170.92,265.5727,156675.5,-0.2407993,1.477262,22.87598,2536.032
1171.02,265.5969,156702,-0.2408025,1.477376,22.87634,2536.263
1171.12,265.619,156728.6,-0.2408081,1.477528,22.87681,2536.474
1171.22,265.6427,156755.2,-0.2408122,1.477675,22.87726,2536.701
1171.32,265.6686,156781.7,-0.2408168,1.477797,22.87764,2536.948
1171.42,265.6924,156808.3,-0.2408211,1.477941,22.87809,2537.175
1171.521,265.715,156834.9,-0.2408252,1.478075,22.8785,2537.391
1171.621,265.7353,156861.4,-0.2408286,1.478174,22.87881,2537.585
1171.721,265.7654,156888,-0.2408341,1.478341,22.87932,2537.873
1171.821,265.7895,156914.5,-0.2408385,1.478478,22.87975,2538.103
1171.921,265.8086,156941.1,-0.2408419,1.478584,22.88008,2538.285
1172.021,265.8375,156967.7,-0.2408471,1.478744,22.88057,2538.561
1172.121,265.8606,156994.2,-0.2408516,1.478873,22.88097,2538.781
1172.221,265.8822,157020.8,-0.2408556,1.479006,22.88138,2538.988
1172.321,265.9087,157047.4,-0.2408604,1.479137,22.88178,2539.241
1172.421,265.9323,157073.9,-0.240864,1.479276,22.88221,2539.466
1172.521,265.9564,157100.5,-0.2408689,1.479408,22.88262,2539.696
1172.622,265.9815,157127,-0.2408735,1.479551,22.88306,2539.936
1172.722,266.0055,157153.6,-0.2408771,1.479681,22.88347,2540.166
1172.822,266.029,157180.2,-0.2408819,1.479811,22.88387,2540.39
1172.922,266.0512,157206.8,-0.2408861,1.479947,22.88429,2540.602
1173.022,266.0761,157233.5,-0.2408895,1.480051,22.88461,2540.839
1173.122,266.1024,157260.1,-0.240895,1.480217,22.88512,2541.09
1173.222,266.1264,157286.8,-0.2408997,1.480354,22.88555,2541.32
1173.322,266.1494,157313.4,-0.2409038,1.480469,22.8859,2541.539
1173.422,266.1745,157340,-0.240908,1.480616,22.88636,2541.779
1173.522,266.1982,157366.7,-0.2409124,1.480747,22.88676,2542.006
1173.623,266.2173,157393.3,-0.2409158,1.480855,22.88709,2542.188
1173.723,266.2449,157420,-0.2409212,1.481024,22.88762,2542.451
1173.823,266.2699,157446.6,-0.2409258,1.481143,22.88798,2542.69
1173.923,266.291,157473.3,-0.24093,1.48128,22.8884,2542.892
1174.023,266.3166,157499.9,-0.2409342,1.481422,22.88884,2543.136
1174.123,266.342,157526.5,-0.240938,1.48155,22.88924,2543.378
1174.223,266.367,157553.2,-0.2409429,1.48169,22.88967,2543.617
1174.323,266.3915,157579.8,-0.2409476,1.481816,22.89006,2543.851
1174.423,266.4147,157606.5,-0.2409509,1.481936,22.89043,2544.073
1174.523,266.4371,157633.1,-0.2409561,1.482096,22.89092,2544.287
1174.624,266.4624,157659.7,-0.2409606,1.482219,22.8913,2544.528
1174.724,266.4875,157686.4,-0.2409648,1.482358,22.89173,2544.768
1174.824,266.5118,157713,-0.2409691,1.482493,22.89215,2545
1174.924,266.5354,157739.7,-0.2409737,1.482627,22.89256,2545.226
1175.024,266.5584,157766.3,-0.2409778,1.482766,22.89299,2545.445
1175.124,266.5843,157792.9,-0.2409822,1.482889,22.89337,2545.692
1175.224,266.6082,157819.6,-0.240986,1.48303,22.8938,2545.921
1175.324,266.6306,157846.2,-0.2409906,1.483168,22.89423,2546.135
1175.424,266.6566,157872.9,-0.240995,1.483299,22.89463,2546.383
1175.524,266.6806,157899.5,-0.2409984,1.483405,22.89496,2546.612
1175.625,266.7048,157926.1,-0.2410038,1.483567,22.89546,2546.843
1175.725,266.7287,157952.8,-0.2410081,1.483698,22.89586,2547.071
1175.825,266.753,157979.4,-0.2410123,1.48383,22.89627,2547.303
1175.925,266.7766,158006.1,-0.2410169,1.483968,22.89669,2547.529
1176.025,266.8008,158032.7,-0.2410214,1.484103,22.89711,2547.76
1176.125,266.8232,158059.4,-0.2410258,1.484242,22.89754,2547.973
1176.225,266.8484,158086.1,-0.2410299,1.484368,22.89793,2548.214
1176.325,266.8713,158112.9,-0.2410338,1.484511,22.89837,2548.434
1176.425,266.8955,158139.6,-0.2410389,1.484629,22.89873,2548.665
1176.525,266.9198,158166.3,-0.2410431,1.48476,22.89914,2548.896
1176.625,266.9454,158193,-0.2410466,1.484882,22.89951,2549.141
1176.726,266.9694,158219.7,-0.2410518,1.485041,22.9,2549.37
1176.826,266.9936,158246.5,-0.241056,1.485175,22.90041,2549.601
1176.926,267.0178,158273.2,-0.2410605,1.485299,22.90079,2549.832
1177.026,267.0414,158299.9,-0.241065,1.485436,22.90122,2550.058
1177.126,267.0648,158326.6,-0.2410693,1.48557,22.90163,2550.281
1177.226,267.0863,158353.3,-0.2410734,1.485707,22.90205,2550.486
1177.326,267.1122,158380,-0.2410777,1.485848,22.90248,2550.734
1177.426,267.1375,158406.8,-0.2410818,1.48598,22.90289,2550.975
1177.526,267.1608,158433.5,-0.2410866,1.486118,22.90332,2551.198
1177.626,267.1844,158460.2,-0.2410909,1.486251,22.90372,2551.423
1177.727,267.2087,158486.9,-0.241094,1.486354,22.90404,2551.655
1177.827,267.2344,158513.6,-0.2410993,1.486514,22.90453,2551.901
1177.927,267.2589,158540.4,-0.2411036,1.486648,22.90495,2552.134
1178.027,267.283,158567.1,-0.2411079,1.486764,22.9053,2552.364
1178.127,267.3047,158593.8,-0.2411125,1.486921,22.90579,2552.572
1178.227,267.3309,158620.5,-0.2411167,1.487052,22.90619,2552.822
1178.327,267.3549,158647.2,-0.2411213,1.487178,22.90657,2553.052
1178.427,267.378,158674,-0.2411258,1.487312,22.90699,2553.272
1178.527,267.4016,158700.7,-0.2411301,1.487459,22.90744,2553.498
1178.627,267.4255,158727.4,-0.241134,1.487589,22.90784,2553.726
1178.728,267.4516,158754.1,-0.2411384,1.487722,22.90825,2553.974
1178.828,267.4737,158780.8,-0.2411425,1.487861,22.90867,2554.186
1178.928,267.5002,158807.5,-0.241147,1.487988,22.90907,2554.438
1179.028,267.522,158834.3,-0.2411515,1.488127,22.90949,2554.646
1179.128,267.546,158861,-0.2411548,1.488232,22.90981,2554.876
1179.228,267.5702,158887.7,-0.2411605,1.488392,22.91031,2555.107
1179.328,267.5968,158914.5,-0.2411648,1.488524,22.91071,2555.361
1179.428,267.6194,158941.3,-0.2411687,1.488642,22.91108,2555.576
1179.528,267.6402,158968,-0.2411717,1.488736,22.91136,2555.775
1179.628,267.6676,158994.8,-0.2411743,1.488891,22.91184,2556.037
1179.729,267.6935,159021.6,-0.2411822,1.489058,22.91235,2556.285
1179.829,267.7153,159048.4,-0.2411863,1.489202,22.9128,2556.492
1179.929,267.7408,159075.2,-0.2411896,1.489305,22.91311,2556.737
1180.029,267.7648,159102,-0.2411949,1.489466,22.9136,2556.965
1180.129,267.789,159128.8,-0.2411993,1.489607,22.91404,2557.197
1180.229,267.8134,159155.6,-0.2412034,1.489717,22.91438,2557.429
1180.329,267.8367,159182.4,-0.2412081,1.489859,22.91481,2557.652
1180.429,267.8617,159209.2,-0.2412124,1.490003,22.91525,2557.89
1180.529,267.8852,159236,-0.2412167,1.490127,22.91563,2558.115
1180.629,267.9093,159262.8,-0.2412209,1.49027,22.91607,2558.345
1180.729,267.9342,159289.6,-0.2412254,1.490408,22.9165,2558.583
1180.83,267.9539,159316.4,-0.241229,1.490519,22.91684,2558.771
1180.93,267.9827,159343.2,-0.2412342,1.49068,22.91733,2559.046
1181.03,268.0069,159370,-0.2412384,1.490802,22.9177,2559.277
1181.13,268.0276,159396.8,-0.2412428,1.490944,22.91814,2559.475
1181.23,268.0526,159423.6,-0.2412472,1.491074,22.91854,2559.713
1181.33,268.0791,159450.4,-0.2412509,1.491211,22.91896,2559.967
1181.43,268.1022,159477.2,-0.2412556,1.491335,22.91934,2560.187
1181.53,268.1255,159504,-0.2412601,1.491484,22.9198,2560.409
1181.63,268.1511,159530.8,-0.2412641,1.491614,22.92019,2560.655
1181.73,268.1741,159557.6,-0.2412687,1.491748,22.9206,2560.874
1181.831,268.1989,159584.4,-0.2412731,1.491883,22.92102,2561.111
1181.931,268.224,159611.2,-0.2412765,1.491991,22.92135,2561.351
1182.031,268.2466,159638,-0.2412819,1.492143,22.92182,2561.567
1182.131,268.2707,159664.8,-0.2412859,1.492283,22.92224,2561.796
1182.231,268.2957,159691.6,-0.2412902,1.492416,22.92265,2562.036
1182.331,268.3189,159718.4,-0.2412945,1.492549,22.92306,2562.257
1182.431,268.3435,159745.2,-0.241299,1.492686,22.92348,2562.492
1182.531,268.365,159772,-0.2413033,1.492821,22.92389,2562.697
1182.631,268.3915,159798.8,-0.2413077,1.492957,22.92431,2562.95
1182.731,268.416,159825.7,-0.2413114,1.493093,22.92472,2563.184
1182.832,268.4405,159852.6,-0.2413162,1.493226,22.92513,2563.418
1182.932,268.4642,159879.5,-0.2413207,1.493357,22.92553,2563.645
1183.032,268.4886,159906.3,-0.2413247,1.493496,22.92596,2563.878
1183.132,268.513,159933.2,-0.2413292,1.493633,22.92638,2564.111
1183.232,268.5366,159960.1,-0.2413336,1.493763,22.92678,2564.336
1183.332,268.5616,159987,-0.2413378,1.493877,22.92713,2564.574
1183.432,268.5862,160013.8,-0.2413421,1.494026,22.92758,2564.81
1183.532,268.6091,160040.7,-0.2413467,1.494166,22.92801,2565.028
1183.632,268.6303,160067.6,-0.2413509,1.494295,22.92841,2565.23
1183.732,268.6571,160094.5,-0.2413553,1.494434,22.92883,2565.486
1183.833,268.6819,160121.3,-0.2413594,1.494572,22.92925,2565.723
1183.933,268.7032,160148.2,-0.241364,1.494699,22.92964,2565.926
1184.033,268.7304,160175.1,-0.2413682,1.494839,22.93007,2566.187
1184.133,268.7538,160202,-0.2413718,1.494971,22.93047,2566.41
1184.233,268.7785,160228.8,-0.2413768,1.495107,22.93089,2566.646
1184.333,268.8022,160255.7,-0.241381,1.495236,22.93129,2566.872
1184.433,268.8271,160282.6,-0.2413852,1.495378,22.93172,2567.11
1184.533,268.8516,160309.5,-0.2413898,1.495514,22.93213,2567.344
1184.633,268.8749,160336.3,-0.2413943,1.495645,22.93254,2567.566
1184.733,268.899,160363.2,-0.2413985,1.495781,22.93295,2567.796
1184.833,268.9213,160390.1,-0.241403,1.495914,22.93336,2568.009
1184.934,268.9467,160417,-0.241407,1.496044,22.93375,2568.252
1185.034,268.9716,160443.8,-0.2414114,1.496168,22.93413,2568.489
1185.134,268.9953,160470.7,-0.2414157,1.496314,22.93458,2568.716
1185.234,269.0189,160497.6,-0.24142,1.496446,22.93498,2568.941
1185.334,269.0446,160524.5,-0.2414245,1.496583,22.9354,2569.187
1185.434,269.0678,160551.3,-0.2414287,1.496717,22.93581,2569.408
1185.534,269.0923,160578.2,-0.2414331,1.496856,22.93624,2569.643
1185.634,269.1156,160605.1,-0.2414374,1.496982,22.93662,2569.865
1185.734,269.1396,160632,-0.2414417,1.497118,22.93704,2570.094
1185.834,269.1642,160658.9,-0.2414458,1.497251,22.93744,2570.329
1185.935,269.1895,160685.9,-0.2414502,1.497382,22.93784,2570.571
1186.035,269.2124,160712.8,-0.2414546,1.497522,22.93827,2570.789
1186.135,269.2363,160739.8,-0.2414589,1.497641,22.93863,2571.017
1186.235,269.2604,160766.7,-0.2414631,1.497785,22.93907,2571.247
1186.335,269.2844,160793.7,-0.2414675,1.497922,22.93949,2571.476
1186.435,269.3044,160820.6,-0.241471,1.498029,22.93982,2571.668
1186.535,269.3344,160847.6,-0.2414763,1.498196,22.94033,2571.954
1186.635,269.3578,160874.5,-0.2414805,1.498333,22.94074,2572.178
1186.735,269.3793,160901.5,-0.2414849,1.498461,22.94114,2572.383
1186.835,269.4067,160928.4,-0.2414891,1.498603,22.94157,2572.645
1186.936,269.4311,160955.4,-0.2414929,1.498726,22.94194,2572.877
1187.036,269.453,160982.3,-0.2414978,1.498872,22.94239,2573.086
1187.136,269.4788,161009.3,-0.2415022,1.499002,22.94279,2573.333
1187.236,269.5031,161036.3,-0.2415062,1.499138,22.9432,2573.565
1187.336,269.5257,161063.2,-0.2415109,1.499258,22.94357,2573.781
1187.436,269.5506,161090.2,-0.2415151,1.499404,22.94401,2574.019
1187.536,269.575,161117.1,-0.2415194,1.499543,22.94444,2574.251
1187.636,269.5994,161144.1,-0.2415235,1.499676,22.94484,2574.484
1187.736,269.6239,161171,-0.2415282,1.499811,22.94525,2574.719
1187.836,269.6439,161198,-0.2415324,1.499929,22.94562,2574.909
1187.937,269.6727,161224.9,-0.2415366,1.500072,22.94605,2575.185
1188.037,269.6959,161251.9,-0.241541,1.500215,22.94649,2575.406
1188.137,269.7188,161278.8,-0.2415452,1.500339,22.94687,2575.625
1188.237,269.7438,161305.8,-0.2415497,1.500479,22.94729,2575.863
1188.337,269.769,161332.7,-0.2415533,1.500618,22.94771,2576.104
1188.437,269.7922,161359.7,-0.2415582,1.500746,22.9481,2576.325
1188.537,269.8168,161386.6,-0.2415626,1.500885,22.94853,2576.561
1188.637,269.8409,161413.6,-0.2415664,1.501018,22.94893,2576.791
1188.737,269.8636,161440.5,-0.2415709,1.501156,22.94935,2577.007
1188.837,269.8902,161467.5,-0.2415754,1.501281,22.94973,2577.261
1188.938,269.9143,161494.5,-0.2415795,1.501399,22.95009,2577.492
1189.038,269.9379,161521.5,-0.2415842,1.501556,22.95057,2577.717
1189.138,269.9622,161548.5,-0.2415885,1.501691,22.95098,2577.949
1189.238,269.9868,161575.5,-0.2415927,1.501825,22.95139,2578.184
1189.338,270.011,161602.5,-0.2415968,1.501952,22.95177,2578.416
1189.438,270.0337,161629.6,-0.2416013,1.502085,22.95218,2578.632
1189.538,270.0555,161656.6,-0.2416054,1.502222,22.9526,2578.84
1189.638,270.0824,161683.6,-0.24161,1.502361,22.95302,2579.097
